year_0	year_1	year_2	year_3	year_4	year_5	year_6	year_7	runningTime	classification_0	classification_1	classification_2	classification_3	classification_4	genre0_0	genre0_1	genre0_2	genre0_3	genre0_4	genre0_5	genre1_0	genre1_1	genre1_2	genre1_3	genre1_4	genre1_5	genre1_6	cast0_0	cast0_1	cast0_2	cast0_3	cast0_4	cast0_5	cast0_6	cast0_7	cast0_8	cast0_9	cast0_10	cast0_11	cast0_12	company0_0	company0_1	company0_2	company0_3	company0_4	company0_5	company0_6	company0_7	company0_8	company0_9	company0_10	company0_11	company0_12	country0_0	country0_1	country0_2	country0_3	country0_4	country0_5	country0_6	country0_7	company1_0	company1_1	company1_2	company1_3	company1_4	company1_5	company1_6	company1_7	company1_8	company1_9	company1_10	company1_11	company1_12	cast1_0	cast1_1	cast1_2	cast1_3	cast1_4	cast1_5	cast1_6	cast1_7	cast1_8	cast1_9	cast1_10	cast1_11	cast1_12	cast1_13	cast2_0	cast2_1	cast2_2	cast2_3	cast2_4	cast2_5	cast2_6	cast2_7	cast2_8	cast2_9	cast2_10	cast2_11	cast2_12	cast2_13	cast3_0	cast3_1	cast3_2	cast3_3	cast3_4	cast3_5	cast3_6	cast3_7	cast3_8	cast3_9	cast3_10	cast3_11	cast3_12	cast3_13	cast4_0	cast4_1	cast4_2	cast4_3	cast4_4	cast4_5	cast4_6	cast4_7	cast4_8	cast4_9	cast4_10	cast4_11	cast4_12	cast4_13	director_0	director_1	director_2	director_3	director_4	director_5	director_6	director_7	director_8	director_9	director_10	director_11	director_12	income	imdbReviews	imdbRating	otherPrizes	oscar
0	0	1	1	1	1	1	0	1.5973206693903619	0	0	0	0	1	0	1	0	0	0	1	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	1	1	1	0	1	0	0	1	0	1	1	0	1	1	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	0	0	1	1	0	1	1	1	1	0.10932021027879651	0.6026914578002905	1.544494492339579	0.0	1.0
0	1	0	0	0	1	0	0	0.08921955204520368	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	0	1	1	1	1	0	0	1	1	0	1	0	1	1	1	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	1	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	0	0	1	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	1.772474637865394	0.09518751929529304	0.8003582605532231	0.0	1.0
0	0	1	1	0	1	0	0	-0.19354940745701346	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	0	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	1	0	0	1	0	0	1	0	0	1	1	1	1	1	1	1	0	0	1	1	1	1	1	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	1	1	0	-0.1513329767519557	-0.22174683890371977	-0.026459774764949436	0.0	1.0
0	0	0	1	0	1	1	0	0.04209139212816749	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	1	0	1	0	1	1	1	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	0	0	0	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	0	0	0	0	0	1	1	1	0	1	1	0.6751179265066636	0.37679334730925523	0.8830400640850401	0.0	1.0
0	0	0	1	0	0	0	1	1.0789109103029637	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	1	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	1	0	0	1	1	0	1	0	0	1	1	1	1	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	1	1	1	0.6926119849747401	0.9621112404494522	1.1310854746804926	0.0	1.0
0	0	1	0	0	1	0	1	-0.005036767788868702	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	1	0	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	0	1	0	1	0	1	0	0	0	1	0	0	1	1	1	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	1	0	1	0	0	-0.16655435207733243	0.39044394872608357	1.1310854746804926	0.0	1.0
0	0	1	0	1	0	1	0	4.142241304910316	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	0	0	1	1	0	1	0	1	0	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	1	2.1204695224443313	1.5951233401593772	1.6271762958713958	0.0	1.0
0	0	0	0	0	0	1	0	0.08921955204520368	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	1	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	0	1	1	0	0	1	0	0	1	1	1	1	0	0	1	1	1	1	0	1	0	1	1	0	1	0	1	1	0	1	0	-0.13279278884671616	-0.09500901825942208	0.6349946534895885	0.0	1.0
0	1	0	0	1	1	0	1	-0.005036767788868702	0	1	0	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	1	0	1	0	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	0	0	0	0	1	0	1	1	0	1	1	1	1	1	0	0	-0.1564738838758131	1.3643756739018371	1.6271762958713958	0.0	1.0
0	1	0	0	0	1	0	1	0.8903982706348189	0	0	1	1	1	0	0	0	0	1	1	0	0	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	1	0	1	0	0	0	0	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	1	0	0	0	0	1	1	0	1	0	1	1	0	1	1	1	1	0	0	0	1	0	0	1	1	1	1	1	1	1	1	0	0	0	1	0	0	1	0	0	0	0	1	0	-0.25870431090814583	0.0345197148203	1.379130885275944	0.0	1.0
0	0	0	0	0	0	1	1	0.654757471049638	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	1	0	1	0	1	0	0	0	0	1	0	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	0	0	0	1	0	1	1	0	1	1	0	1	1	1	1	1	1	0.12091839359387047	2.073350330888809	1.379130885275944	0.0	1.0
0	0	1	0	1	1	1	0	0.9375264305518551	0	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	1	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	1	1	0	0	1	1	1	0	1	1	0	1	0	0	1	1	1	1	0	1	0	0	1	0	0	1	1	1	0	0	0	0	1	1	0	0	0	-0.030551605518310654	0.05405610186827089	-0.6879142030194874	0.0	1.0
0	0	1	1	0	0	1	0	0.4662448313814932	0	0	0	0	1	0	0	0	0	1	1	0	1	0	0	1	1	1	0	1	1	1	0	1	0	0	1	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	0	1	1	0	0	0	1	1	0	0	0	1	1	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	1	0	1	0	0	1	1	0	0	0	1	1	1	1	0	0	0	0	1	0	-0.2234353254762643	-0.2104450251800704	0.8830400640850401	0.0	1.0
0	0	0	0	1	0	0	1	-0.38206204712515823	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	1	0	1	0	1	1	0	0	0	1	0	1	1	0	1	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	1	0	1	1	1	0	0	1	0	1	0	0	0	1	1	0	1	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	1	0	1	0	0	1	1	0	1	0	1	1	0	0	0	0	1	0	0	1	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	1	0	1	0	0	1	0	0.37392614786662337	1.0158984786232503	1.1310854746804926	0.0	1.0
0	0	1	0	0	0	0	1	-0.8533436462955202	0	0	0	0	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	0	0	1	1	0	0	0	1	1	0	0	0	0	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	1	0	1	-0.13026991321475065	-0.218845395282734	0.9657218676168579	0.0	1.0
0	0	1	0	0	0	0	1	-1.2303689256318096	0	1	0	0	0	0	0	0	1	1	1	0	0	0	1	1	0	1	0	1	1	1	0	1	0	0	1	0	0	1	0	0	0	0	0	1	0	0	1	0	1	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	0	1	0	1	1	0	0	1	1	1	0	1	0	1	1	0.33869518307417185	1.4957972535342976	0.9657218676168579	0.0	1.0
0	0	1	0	1	0	1	0	1.3616798698051809	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	0	1	0	1	0	1	1	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	1	1	0	1	1	1	1	1	0	0	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	0	0	0	1	0	1	1	0	1	0	0	1	0	1	0	1	1	1	0	0	1	1	0	0.2664179127639176	1.4867751455128513	1.2137672782123095	0.0	1.0
0	0	0	0	0	1	0	0	0.7961419508007466	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	1	0	1	1	0	1	0	0	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	0	1	0	0	1	0	0	1	1	1	1	0	1	0	1	1	0	0	1	1	1	0	0	0	0	1	1	0	0	1	0.004909429322611387	2.0593405031189063	1.544494492339579	0.0	1.0
0	0	1	0	0	0	1	0	4.142241304910316	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	0	0	0	0	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	0	1	1	0	1	0	1	1	0	1	1	0	1	0	0	0	1	0	0	1	1	1	0	1	1	0	1	0	1	1	1	1	1	0	0	0	0	0	3.0634077468461363	14.285402184034178	2.123267117062299	0.0	1.0
0	0	0	0	0	0	1	0	0.04209139212816749	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	1	1	0	1	0	0	1	0	0	1	1	0	0	1	1	0	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	0	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	1	1	1	0	0	1	1	1	0	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	1	1	0	1	0	1	1	1	0	0	0	1	1	0	1	1	1	1	0	0	0	-0.23087473201185554	0.21925877508792285	0.3042674393623199	0.0	1.0
0	0	0	1	1	0	0	0	0.9846545904688913	0	0	1	1	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	1	1	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	1	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	0	1	0	0	0	0	1	0	1	0	1	0	1	0	1	1	0	1	0	0	1	1	0	1	0	1	1	1	0	1	0	1	0	0	1	1	1	1	0	1	1	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	0	0.9558787434284687	4.788576537000078	1.379130885275944	0.0	1.0
0	0	1	0	1	0	1	0	1.5501925094733255	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	0	0	1	0	0	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	0	0	1	0	1	1	1	1	1	1	0	1	0	0	1	0	1	0	0	0	1	0	1	1	0	0	1	1	1	1	0	1	1	1	0	0	1	1	0	0	1	1	1	1	1	1	0	0	1	0	0	1	0	1	0	1	1	1	1	1	1	1	1	0	0	0.2157980304468947	-0.04969123217926332	0.7176764570214063	0.0	1.0
0	0	0	0	0	1	1	0	1.0317827503859276	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	0	0	1	1	0	1	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	1	1	1	1	0	0	1	0	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	0	1	0	0	0	1	0	1.2384250128215941	2.9741242276211355	1.4618126888077612	0.0	1.0
0	1	0	1	1	1	1	0	4.000856825159207	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	0	1	0	0	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	1	0	0	1	0	0	1	1	0	0	0	0	0	1	1	0	1	0	1	1	1	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	0	0	0	1	0	0	1	1	0	1	0	1	1	1	1	1	0	1	0	0	1	1	1	1	0	1	1	0	1	0	0	1	0	1	0	1	1	0	1	0	1	1	1	-0.2569650693846276	0.04247796018071813	1.6271762958713958	0.0	1.0
0	0	0	0	1	1	1	0	0.8903982706348189	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	1	1	0	0	1	0	1	1	0	1	0	1	0	0	0	1	0	0	0	1	0	1	0	1	0	1	1	0	1	1	1	1	1	0	1	0	0	0	1	0	0	0	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	1	1	0	1	0	1	0	0	1	1	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	0	1	1	-0.13272172894352793	0.01535637052359872	0.8003582605532231	0.0	1.0
0	0	1	0	1	1	1	0	-0.005036767788868702	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	1	1	0	0	0	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	0	0	1	0	1	0	0	1	1	1	1	0	1	1	1	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	3.8138813355837176	4.201324348112557	0.7176764570214063	0.0	1.0
0	0	1	0	0	1	1	0	0.3719885115474208	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	0	1	1	1	1	0	0	1	0	1	1	0	0	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	0	0	1	1	1	1	1	1	1	0	0	0	1	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	1	0	0	0	1	0	0	1	0	0	1	1	1	1	0	1	1	1	0	1	0	0	0	1	0	0	1	0	0	0	0	1	0	-0.24932774005054095	-0.19389298014225634	0.9657218676168579	0.0	1.0
0	0	1	1	0	1	0	0	1.2202953900540723	0	0	1	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	1	0	1	1	1	0	1	1	1	1	1	0	1	0	0	1	0	0	1	1	0	1	1	1	0	0	0	1	1	1	1	0	0	0	1	1	1	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0.38910413888527695	-0.22840634283379188	0.2215856358305022	0.0	1.0
0	0	0	1	1	1	0	0	0.9375264305518551	0	0	0	1	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	1	1	0	0	1	1	0	1	1	0	0	0	0	1	0	0	1	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1	0	1	1	0	0	1	0	0	0	0	0	1	1	1	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	1	0	0	0	1	0	0	1	1	0	1	1	0	0	0	1	1	0	1	0	0	1	1	1	1	0	1	1	1	1	0	0	1	1	0	0	1	0	0	0	0	1	1	1	0.7323996805398797	0.9927145624517546	1.2964490817441265	0.0	1.0
0	1	0	0	0	0	0	1	3.152549946652556	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	1	0	1	0	1	0	1	1	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	1	0	1	1	0	0	0	1	0	0	1	1	0	1	1	0	0	1	0	0	0	1	0	0	1	1	1	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	-0.1230653148268154	-0.17868112572937378	0.9657218676168579	0.0	1.0
0	0	0	1	0	0	0	0	-0.7119591665444116	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	1	1	0	1	1	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	1	1	0	0	1	1	1	0	1	0	0	0	1	0	0	0	1	1	0	0	1	0	1	0	0	1	0	1	0	0	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	0	1	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	0	0	1	1	1	0	0	0	0	1	1	0	1	1	0.6237488916269776	-0.24140757353544717	0.5523128499577715	0.0	1.0
0	0	0	1	0	1	1	1	-0.5234465268762668	0	0	0	0	1	0	0	0	0	1	1	0	0	1	1	0	1	1	0	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	1	1	0	1	1	0	1	1	1	0	0	0	0	0	1	1	0	0	0	1	0	1	0	0	0	1	1	1	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	0	0	0	1	1	0	1	1	0	0	0	1	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	1	1	1	1	1	0	1	0	1	1	0	0	1	1	1	1	1	0	-0.1444868694357699	-0.23693106052021198	-0.2745051853604011	0.0	1.0
0	0	1	0	0	0	0	0	0.5605011512155655	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	0	1	0	1	1	0	0	1	0	1	1	1	0	0	1	0	0	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	1	1	0	0	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	0	0	0	0	0	1	1	0	0	1	1	1	1	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	-0.1198083350205534	1.5106498815941056	0.9657218676168579	0.0	1.0
0	0	1	1	0	1	0	0	2.2571149082288686	0	0	1	0	0	0	0	1	0	0	1	0	0	0	1	1	1	0	0	1	1	1	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	0	0	1	0	0	1	0	1	0	1	1	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	0	0	0	1	0	1	0	0	1	1	0	1	1	0	0	1	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	1	0	1	1	1	1	0	1	1	0.5375259010010345	7.476998930612715	1.8752217064668482	0.0	1.0
0	0	1	1	0	0	1	0	0.4662448313814932	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	1	1	1	1	0	1	0	0	0	1	0	1	0	0	1	0	1	0	1	1	0	1	1	0	0	1	0	0	0	0	1	1	0	0	0	1	1	1	1	0	1	0	0	1	0	0	1	0	1	0	0	1	0	0	1	0	0	0	1	1	1	1	0	0	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	0	0	1	1	0	1	1	0	0	1	0	1	1	1	1	1	1	0.11254441147467849	0.16305366722996983	0.8830400640850401	0.0	1.0
0	0	0	0	1	0	1	1	0.8903982706348189	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0	1	1	0	0	0	0	1	1	0	0	1	0	1	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	1	0	0	0	1	0	0	0	1	1	1	0	0	0	1	0	0	1	0	1	0	0	1	0	0	1	1	0	1	0	0	1	1	0	1	1	0	1	0	0	0	0	1	0	0	1	1	1	1	1	0	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	1	1	4.118870544328925	10.257701047770896	1.6271762958713958	0.0	1.0
0	0	1	0	1	1	1	0	1.0789109103029637	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	0	1	0	1	0	1	1	1	1	0	1	1	0	0	0	0	0	1	1	0	0	1	1	0	1	0	1	0	1	1	1	0	0	1	0	1	0	1	0	0	0	1	0	0	0	1	1	1	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	1	0	1	0	0	1	1	1	1	1	0	0	1	0	1	0	1	0	1	0	1	1	1	1	1	1	0	1	-0.17456719604491214	-0.010355946517613315	1.4618126888077612	0.0	1.0
0	0	0	0	1	1	1	0	-0.6648310066273754	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	1	1	0	1	0	0	0	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	0	1	1	0	1	1	0	0	1	1	1	1	0	0	0	1	0	0	0	1	0	1	0	0	1	0	1	0	0	1	0	1	0	1	0	1	0	0	1	1	0	1	1	0	1	0	0	1	0	1	0	0	1	1	1	1	1	0	0	1	1	0	0	1	1	1	0	0	0	0	1	1	1	0	0	3.322983004727588	3.532154734325871	1.2964490817441265	0.0	1.0
0	0	0	0	0	0	0	1	1.3145517098881447	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	1	0	1	1	1	0	1	0	0	1	1	0	1	0	0	1	1	0	0	1	0	1	1	1	0	1	1	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	1	1	1	1	0	0	0	1	0	0	1	0	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	1	0	1	1	1	1	0	1	0	0	1	1	0	1	1	0	1	0	1	0	0	1	0	0	1	1	1	1	1	0	0	1	1	1	0	1	0	1	1	0	0	1	0	0	1	1	1	-0.030589649326929848	0.12215712857226557	1.0484036711486748	0.0	1.0
0	0	1	1	1	1	0	1	0.5133729912985294	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	1	0	0	1	1	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	1	0	0	1	0	0	1	1	1	0	0	0	1	0	0	0	1	0	0	0	1	1	1	1	0	0	1	0	0	1	0	1	0	0	1	0	1	1	0	0	1	0	0	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	1	1	1	1	0	1	0	0	0	0	1	1	1	0	0	0	0	1	1	1	0	1	-0.25102443135814617	-0.20395131802834035	0.8830400640850401	0.0	1.0
